store_no,chain_no,chain,geoaddress,geocity,geostate,geozip,geozip4,county,dma_market,dma_no,segment,subsegment,category,latitude,longitude,geoquality,yr_built,co_fr,co_fr_no,seg_no
370641,788,Waffle House,5005 HIGHWAY 155 N,STOCKBRIDGE,GA,30281,2347.0,HENRY,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.583237,-84.149847,1BEST(Actual),2008,COMPANY,0.0,2
390661,788,Waffle House,3006 NORTHSIDE PKWY,CANTON,GA,30115,3541.0,CHEROKEE,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.237385,-84.46302,1BEST(Actual),2011,COMPANY,0.0,2
396216,788,Waffle House,8624 DALLAS ACWORTH HWY,DALLAS,GA,30132,7908.0,PAULDING,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.008798,-84.75571,1BEST(Actual),2012,COMPANY,0.0,2
400375,788,Waffle House,9464 HIGHWAY 5,DOUGLASVILLE,GA,30135,1565.0,DOUGLAS,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.725677,-84.761659,1BEST(Actual),2012,COMPANY,0.0,2
391927,788,Waffle House,4115 BUFORD DR,BUFORD,GA,30518,3439.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.092468,-84.000484,1BEST(Actual),2011,COMPANY,0.0,2
393591,788,Waffle House,5480 RIVERDALE RD,COLLEGE PARK,GA,30349,6114.0,CLAYTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.605807,-84.434854,1BEST(Actual),2012,COMPANY,,2
186379,788,Waffle House,4375 TILLY MILL RD,DORAVILLE,GA,30360,2609.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.92275,-84.28068,1BEST(Actual),1989,COMPANY,0.0,2
186353,788,Waffle House,1470 GEORGE BUSBEE PKWY NW,KENNESAW,GA,30144,5175.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.056221,-84.592579,1BEST(Actual),1988,COMPANY,0.0,2
186364,788,Waffle House,4458 ATLANTA RD SE,SMYRNA,GA,30080,6551.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.84484,-84.49086,1BEST(Actual),1980,FRANCHISE,1.0,2
186362,788,Waffle House,920 COBB PKWY S,MARIETTA,GA,30060,6528.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.929531,-84.509671,1BEST(Actual),1984,COMPANY,0.0,2
186361,788,Waffle House,1811 WILLIAMS DR,MARIETTA,GA,30066,7018.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.998432,-84.52934,1BEST(Actual),1985,COMPANY,0.0,2
186357,788,Waffle House,170 ERNEST BARRETT PKWY,MARIETTA,GA,30066,3326.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.014515,-84.556711,1BEST(Actual),1988,COMPANY,0.0,2
186356,788,Waffle House,2164 COBB PKWY NW,KENNESAW,GA,30152,3628.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.005405,-84.602851,1BEST(Actual),1985,COMPANY,0.0,2
186355,788,Waffle House,3340 FREY RD NW,KENNESAW,GA,30144,5552.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.034061,-84.580058,1BEST(Actual),1978,COMPANY,0.0,2
186389,788,Waffle House,4752 ATLANTA HWY,LOGANVILLE,GA,30052,7305.0,WALTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.834179,-83.88462,1BEST(Actual),1990,COMPANY,0.0,2
186367,788,Waffle House,2661 POWDER SPRINGS RD SW,MARIETTA,GA,30064,4520.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.867115,-84.630887,1BEST(Actual),1992,COMPANY,0.0,2
186391,788,Waffle House,2130 MOUNT ZION PKWY,MORROW,GA,30260,3317.0,CLAYTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.562548,-84.320709,1BEST(Actual),1991,COMPANY,0.0,2
186372,788,Waffle House,5365 PEACHTREE INDUSTRIAL BLVD,NORCROSS,GA,30092,4455.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.96156,-84.209276,1BEST(Actual),1983,COMPANY,0.0,2
186374,788,Waffle House,6079 GOSHEN SPRINGS RD,NORCROSS,GA,30071,3502.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.916027,-84.208131,1BEST(Actual),1955,COMPANY,0.0,2
186376,788,Waffle House,2816 CHAMBLEE TUCKER RD,CHAMBLEE,GA,30341,3926.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.880326,-84.274166,1BEST(Actual),1983,COMPANY,0.0,2
186377,788,Waffle House,5071 PEACHTREE INDUSTRIAL BLVD,CHAMBLEE,GA,30341,,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.887625,-84.314018,1BEST(Address),1991,COMPANY,0.0,2
186388,788,Waffle House,700 GLYNN ST N,FAYETTEVILLE,GA,30214,1144.0,FAYETTE,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.460997,-84.452024,1BEST(Actual),1979,FRANCHISE,1.0,2
186390,788,Waffle House,5245 STONE MOUNTAIN HWY,STONE MOUNTAIN,GA,30087,6401.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.82393,-84.111665,1BEST(Actual),1975,COMPANY,0.0,2
186347,788,Waffle House,5630 HIGHWAY 20 SE,CARTERSVILLE,GA,30121,5211.0,BARTOW,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.204857,-84.764348,1BEST(Address),1981,COMPANY,0.0,2
186366,788,Waffle House,3635 AUSTELL RD SW,MARIETTA,GA,30008,7664.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.864892,-84.594011,1BEST(Actual),1990,COMPANY,0.0,2
186422,788,Waffle House,571 S MAIN ST,ALPHARETTA,GA,30009,1919.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.06661,-84.30992,1BEST(Actual),1992,COMPANY,0.0,2
186438,788,Waffle House,3915 LAWRENCEVILLE HWY NW,LILBURN,GA,30047,2817.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.90645,-84.1119,1BEST(Actual),1993,COMPANY,0.0,2
186437,788,Waffle House,6133 FAIRBURN RD,DOUGLASVILLE,GA,30134,1929.0,DOUGLAS,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.75126,-84.73292,1BEST(Actual),1995,COMPANY,0.0,2
186435,788,Waffle House,903 BUFORD RD,CUMMING,GA,30041,2717.0,FORSYTH,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.179173,-84.13336,1BEST(Actual),1991,COMPANY,0.0,2
186434,788,Waffle House,310 BRANNON RD,CUMMING,GA,30041,6400.0,FORSYTH,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.155232,-84.17317,1BEST(Actual),1992,COMPANY,0.0,2
186433,788,Waffle House,821 S PARK ST,CARROLLTON,GA,30117,4423.0,CARROLL,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.566012,-85.077326,1BEST(Actual),1994,COMPANY,0.0,2
186432,788,Waffle House,10106 ALCOVY RD,COVINGTON,GA,30014,1098.0,NEWTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.616827,-83.842529,1BEST(Actual),1987,COMPANY,0.0,2
186431,788,Waffle House,8239 HIGHWAY 278 NE,COVINGTON,GA,30014,1536.0,NEWTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.60019,-83.83458,1BEST(Actual),1994,COMPANY,0.0,2
186430,788,Waffle House,6137 HIGHWAY 278 NW,COVINGTON,GA,30014,2140.0,NEWTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.605083,-83.873661,1BEST(Actual),1987,COMPANY,0.0,2
186480,788,Waffle House,3521 BAKER RD NW,ACWORTH,GA,30101,3706.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.075783,-84.653212,1BEST(Actual),1983,COMPANY,0.0,2
186345,788,Waffle House,300 N DIXIE AVE,CARTERSVILLE,GA,30120,2935.0,BARTOW,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.176964,-84.786667,1BEST(Actual),1968,COMPANY,0.0,2
186400,788,Waffle House,2918 WOODROW DR,LITHONIA,GA,30038,2447.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.699412,-84.117636,1BEST(Actual),1987,COMPANY,0.0,2
186429,788,Waffle House,2260 SIGMAN RD SW,CONYERS,GA,30012,3451.0,ROCKDALE,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.682883,-84.061552,1BEST(Actual),1993,FRANCHISE,1.0,2
186392,788,Waffle House,8765 TARA BLVD,JONESBORO,GA,30236,4904.0,CLAYTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.515806,-84.36355,1BEST(Actual),1994,FRANCHISE,1.0,2
186421,788,Waffle House,1470 HOLCOMB BRIDGE RD,ROSWELL,GA,30076,2110.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.020608,-84.317967,1BEST(Actual),1993,COMPANY,0.0,2
186416,788,Waffle House,195 TOWNE LAKE PKWY,WOODSTOCK,GA,30188,4828.0,CHEROKEE,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.102361,-84.528665,1BEST(Actual),1992,COMPANY,0.0,2
186415,788,Waffle House,1398 AUSTELL RD SE,MARIETTA,GA,30008,3853.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.91943,-84.548666,1BEST(Actual),1990,COMPANY,0.0,2
186413,788,Waffle House,250 NORTHRIDGE RD,DUNWOODY,GA,30350,3310.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.982,-84.34913,1BEST(Actual),1988,COMPANY,,2
186406,788,Waffle House,3180 TUCKER NORCROSS RD,TUCKER,GA,30084,2123.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.882497,-84.220054,1BEST(Actual),1984,COMPANY,0.0,2
186405,788,Waffle House,143 HIGHWAY 74 S,PEACHTREE CITY,GA,30269,1646.0,FAYETTE,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.39511,-84.58873,1BEST(Actual),1991,COMPANY,0.0,2
186404,788,Waffle House,2020 FLAT SHOALS RD SE,CONYERS,GA,30013,1817.0,ROCKDALE,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.630641,-83.976628,1BEST(Actual),1970,FRANCHISE,1.0,2
186396,788,Waffle House,6542 HIGHWAY 42,REX,GA,30273,1726.0,CLAYTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.579234,-84.274896,1BEST(Actual),1989,COMPANY,0.0,2
186395,788,Waffle House,105 COUNTRY CLUB DR,STOCKBRIDGE,GA,30281,7348.0,HENRY,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.506147,-84.227757,1BEST(Actual),1988,COMPANY,0.0,2
186394,788,Waffle House,611 HIGHWAY 138 W,STOCKBRIDGE,GA,30281,4250.0,HENRY,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.5485,-84.27564,1BEST(Actual),1995,COMPANY,0.0,2
186469,788,Waffle House,4833 BILL GARDNER PKWY,LOCUST GROVE,GA,30248,2921.0,HENRY,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.354124,-84.123993,1BEST(Actual),1985,COMPANY,0.0,2
186444,788,Waffle House,5685 BELLS FERRY RD,ACWORTH,GA,30102,2517.0,CHEROKEE,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.087638,-84.577542,1BEST(Actual),1992,COMPANY,0.0,2
185940,788,Waffle House,4852 OLD NATIONAL HWY,COLLEGE PARK,GA,30337,6233.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.623109,-84.473799,1BEST(Actual),1955,COMPANY,,2
186463,788,Waffle House,2754 COBB PKWY SE,ATLANTA,GA,30339,3125.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.886166,-84.472445,1BEST(Actual),1974,COMPANY,0.0,2
185939,788,Waffle House,1674 WASHINGTON RD,EAST POINT,GA,30344,4248.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.675184,-84.443521,1BEST(Actual),1970,COMPANY,0.0,2
185937,788,Waffle House,1227 VIRGINIA AVE,EAST POINT,GA,30344,5211.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.659345,-84.42923,1BEST(Actual),1988,COMPANY,0.0,2
185936,788,Waffle House,1425 VIRGINIA AVE,COLLEGE PARK,GA,30337,2205.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.659487,-84.43587,1BEST(Actual),1972,COMPANY,0.0,2
185934,788,Waffle House,4995 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,3213.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.619081,-84.473528,1BEST(Actual),1955,COMPANY,0.0,2
185926,788,Waffle House,2264 CHESHIRE BRIDGE RD NE,ATLANTA,GA,30324,4235.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.817039,-84.35254,1BEST(Actual),1977,COMPANY,,2
185925,788,Waffle House,2886 CLAIRMONT RD NE,BROOKHAVEN,GA,30329,1644.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.841311,-84.315281,1BEST(Actual),1955,COMPANY,0.0,2
185922,788,Waffle House,2812 BUFORD HWY NE,BROOKHAVEN,GA,30329,2103.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.831096,-84.344051,1BEST(Actual),1982,COMPANY,0.0,2
185911,788,Waffle House,766 DEKALB INDUSTRIAL WAY,DECATUR,GA,30033,5704.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.798962,-84.280514,1BEST(Actual),1995,COMPANY,0.0,2
185909,788,Waffle House,4788 MEMORIAL DR,DECATUR,GA,30032,1451.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.786068,-84.234937,1BEST(Actual),1975,FRANCHISE,1.0,2
185908,788,Waffle House,2850 E COLLEGE AVE,DECATUR,GA,30030,4004.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.77555,-84.27378,1BEST(Actual),1995,COMPANY,0.0,2
186343,788,Waffle House,219 S CLAYTON ST,LAWRENCEVILLE,GA,30045,,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.946251,-83.985717,1BEST(Address),1988,COMPANY,0.0,2
186443,788,Waffle House,4284 BELLS FERRY RD NW,KENNESAW,GA,30144,1302.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.054593,-84.555637,1BEST(Actual),1995,COMPANY,0.0,2
186266,788,Waffle House,52 N 400 CENTER LN,DAWSONVILLE,GA,30534,,DAWSON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.364786,-84.036681,1BEST(Address),1995,COMPANY,0.0,2
186445,788,Waffle House,9539 HIGHWAY 92,WOODSTOCK,GA,30188,6423.0,CHEROKEE,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.086586,-84.530084,1BEST(Actual),1989,COMPANY,0.0,2
186447,788,Waffle House,2805 DELK RD SE,MARIETTA,GA,30067,6246.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.924491,-84.469993,1BEST(Actual),1989,COMPANY,0.0,2
186448,788,Waffle House,4274 LAVISTA RD,TUCKER,GA,30084,5309.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.847813,-84.244036,1BEST(Actual),1970,COMPANY,0.0,2
186453,788,Waffle House,2963 LAWRENCEVILLE HWY,TUCKER,GA,30084,8132.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.828543,-84.249566,1BEST(Actual),1981,COMPANY,0.0,2
186460,788,Waffle House,908 THORNTON RD,LITHIA SPRINGS,GA,30122,2611.0,DOUGLAS,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.779587,-84.606502,1BEST(Actual),1967,COMPANY,0.0,2
186442,788,Waffle House,1825 PLEASANT HILL RD,DULUTH,GA,30096,4623.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.949766,-84.129002,1BEST(Actual),1990,COMPANY,0.0,2
186465,788,Waffle House,2642 WINDY HILL RD SE,MARIETTA,GA,30067,8609.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.900534,-84.476919,1BEST(Actual),1972,COMPANY,0.0,2
186474,788,Waffle House,7800 SENOIA RD,FAIRBURN,GA,30213,2853.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.544562,-84.576455,1BEST(Actual),1965,COMPANY,0.0,2
186475,788,Waffle House,3800 FLAT SHOALS RD,UNION CITY,GA,30291,1585.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.585279,-84.515432,1BEST(Actual),1980,COMPANY,0.0,2
186477,788,Waffle House,6350 TARA BLVD,JONESBORO,GA,30236,1224.0,CLAYTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.580875,-84.37531,1BEST(Actual),1994,COMPANY,0.0,2
186478,788,Waffle House,6375 JONESBORO RD,MORROW,GA,30260,1737.0,CLAYTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.581934,-84.341242,1BEST(Actual),1980,COMPANY,0.0,2
186479,788,Waffle House,621 JOHNSON FERRY RD,MARIETTA,GA,30068,4628.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.964069,-84.412163,1BEST(Actual),1987,COMPANY,0.0,2
185907,788,Waffle House,4300 COVINGTON HWY,DECATUR,GA,30035,1208.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.750746,-84.227561,1BEST(Actual),1977,COMPANY,0.0,2
186342,788,Waffle House,19 W MAY ST,WINDER,GA,30680,8103.0,BARROW,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.991673,-83.723793,1BEST(Actual),1993,COMPANY,0.0,2
186341,788,Waffle House,4370 JONESBORO RD,UNION CITY,GA,30291,2079.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.566529,-84.532444,1BEST(Actual),1993,FRANCHISE,1.0,2
186340,788,Waffle House,2915 LAWRENCEVILLE SUWANEE RD,SUWANEE,GA,30024,2526.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.0281,-84.0456,1BEST(Actual),1970,COMPANY,0.0,2
186336,788,Waffle House,1363 HIGHWAY 29 S,NEWNAN,GA,30263,4843.0,COWETA,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.32726,-84.780234,1BEST(Actual),1983,COMPANY,0.0,2
186276,788,Waffle House,1941 EATONTON RD,MADISON,GA,30650,4604.0,MORGAN,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.55951,-83.47718,1BEST(Actual),1991,COMPANY,0.0,2
186279,788,Waffle House,2050 EATONTON RD,MADISON,GA,30650,5000.0,MORGAN,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.551961,-83.473009,1BEST(Actual),1974,COMPANY,0.0,2
186334,788,Waffle House,1702 N EXPRESSWAY,GRIFFIN,GA,30223,1257.0,SPALDING,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.28077,-84.29135,1BEST(Actual),1992,COMPANY,0.0,2
186332,788,Waffle House,1201 BANKHEAD HWY,CARROLLTON,GA,30116,8505.0,CARROLL,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.59612,-85.03598,1BEST(Actual),1994,COMPANY,0.0,2
186300,788,Waffle House,56 TRAVELERS REST RD,JASPER,GA,30143,8937.0,PICKENS,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.466021,-84.459924,1BEST(Actual),1957,FRANCHISE,1.0,2
413989,788,Waffle House,1194 COLUMBIA DR,DECATUR,GA,30032,2821.0,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.754379,-84.266487,1BEST(Actual),2014,COMPANY,0.0,2
412029,788,Waffle House,6445 ROSWELL RD,SANDY SPRINGS,GA,30328,3144.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.931017,-84.379191,1BEST(Actual),2014,FRANCHISE,1.0,2
413996,788,Waffle House,4750 FLAT SHOALS PKWY,DECATUR,GA,30034,,DE KALB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.68313,-84.232971,1BEST(Address),2014,,,2
443013,788,Waffle House,429 E TAYLOR ST,GRIFFIN,GA,30223,3427.0,SPALDING,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.247263,-84.257547,1BEST(Actual),2016,COMPANY,0.0,2
413993,788,Waffle House,1122 MAPLE ST,CARROLLTON,GA,30117,4225.0,CARROLL,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.57164,-85.091009,1BEST(Actual),2014,COMPANY,0.0,2
445346,788,Waffle House,455 BETHESDA SCHOOL RD,LAWRENCEVILLE,GA,30044,3507.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.922961,-84.084593,1BEST(Actual),2017,FRANCHISE,1.0,2
445347,788,Waffle House,5996 LAWRENCEVILLE HWY,TUCKER,GA,30084,1912.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.871329,-84.174759,1BEST(Actual),2016,COMPANY,0.0,2
413992,788,Waffle House,2916 BUFORD DR,BUFORD,GA,30519,5109.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.053005,-83.995155,1BEST(Actual),2014,COMPANY,0.0,2
413991,788,Waffle House,1450 VETERANS MEMORIAL HWY SE,MABLETON,GA,30126,5774.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.798599,-84.512914,1BEST(Actual),2014,COMPANY,0.0,2
432698,788,Waffle House,1176 ROSWELL RD,MARIETTA,GA,30062,3608.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.950813,-84.517675,1BEST(Actual),2016,COMPANY,0.0,2
421197,788,Waffle House,5195 JONESBORO RD,LAKE CITY,GA,30260,3462.0,CLAYTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.613035,-84.349157,1BEST(Actual),2015,COMPANY,0.0,2
429189,788,Waffle House,848 LOGANVILLE HWY,BETHLEHEM,GA,30620,1708.0,BARROW,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.947536,-83.752228,1BEST(Actual),2015,COMPANY,0.0,2
423575,788,Waffle House,7949 VILLA RICA HWY,DALLAS,GA,30157,8619.0,PAULDING,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.81031,-84.887863,1BEST(Actual),2015,COMPANY,0.0,2
423574,788,Waffle House,2025 BOLTON RD NW,ATLANTA,GA,30318,,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.810855,-84.475608,1BEST(Address),2015,COMPANY,0.0,2
423573,788,Waffle House,644 VETERANS PKWY,BARNESVILLE,GA,30204,1545.0,LAMAR,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.044621,-84.169595,1BEST(Actual),2015,COMPANY,0.0,2
416076,788,Waffle House,4797 CANTON RD,MARIETTA,GA,30066,1017.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.067724,-84.521646,1BEST(Actual),2014,COMPANY,0.0,2
429188,788,Waffle House,599 ATLANTA RD,CUMMING,GA,30040,2702.0,FORSYTH,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.188655,-84.140052,1BEST(Actual),2015,COMPANY,0.0,2
429190,788,Waffle House,2720 SANDY PLAINS RD,MARIETTA,GA,30066,4345.0,COBB,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.016727,-84.491929,1BEST(Actual),2015,COMPANY,0.0,2
432756,788,Waffle House,2250 PEACHTREE INDUSTRIAL BLVD,DULUTH,GA,30097,7945.0,GWINNETT,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,34.020691,-84.122803,1BEST(Actual),2016,COMPANY,0.0,2
436390,788,Waffle House,860 GLENWOOD AVE SE,ATLANTA,GA,30316,1991.0,FULTON,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.740675,-84.360399,1BEST(Actual),2016,COMPANY,0.0,2
428936,788,Waffle House,477 W 3RD ST,JACKSON,GA,30233,1801.0,BUTTS,ATLANTA  GA,524,FSR,FSR-Family,Coffee Shop,33.293948,-83.970983,1BEST(Actual),2016,COMPANY,0.0,2
445931,788,Waffle House,246 DAVIS RD,AUGUSTA,GA,30907,2408.0,RICHMOND,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.500578,-82.081922,1BEST(Actual),2016,COMPANY,,2
457549,788,Waffle House,1627 WALTON WAY,AUGUSTA,GA,30904,3767.0,RICHMOND,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.476133,-81.993667,1BEST(Actual),2018,COMPANY,0.0,2
488785,788,Waffle House,708 E ROBINSON AVE,GROVETOWN,GA,30813,,RICHMOND,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.437954,-82.178947,1BEST(Address),2023,,,2
271634,788,Waffle House,4291 WASHINGTON RD,EVANS,GA,30809,3055.0,COLUMBIA,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.53489,-82.125913,1BEST(Actual),2000,COMPANY,0.0,2
311755,788,Waffle House,491 LEWISTON RD,GROVETOWN,GA,30813,4221.0,COLUMBIA,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.485936,-82.200237,1BEST(Actual),2001,COMPANY,0.0,2
274647,788,Waffle House,2057 GORDON HWY,AUGUSTA,GA,30909,4458.0,RICHMOND,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.451951,-82.063043,1BEST(Actual),1997,COMPANY,0.0,2
322469,788,Waffle House,1096 CLAUSSEN RD,AUGUSTA,GA,30907,,RICHMOND,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.521669,-82.033024,1BEST(Address),2004,COMPANY,0.0,2
327539,788,Waffle House,1629 GORDON HWY,AUGUSTA,GA,30906,2205.0,RICHMOND,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.43951,-82.015941,1BEST(Actual),2004,COMPANY,0.0,2
246173,788,Waffle House,2101 WASHINGTON RD,THOMSON,GA,30824,6623.0,MCDUFFIE,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.513549,-82.502983,1BEST(Actual),1999,COMPANY,0.0,2
400374,788,Waffle House,103 TALBOT RD,HEPHZIBAH,GA,30815,7190.0,RICHMOND,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.37751,-82.074393,1BEST(Actual),2012,COMPANY,0.0,2
186307,788,Waffle House,3160 DEANS BRIDGE RD,AUGUSTA,GA,30906,8219.0,RICHMOND,AUGUSTA  GA,520,FSR,FSR-Family,Coffee Shop,33.422119,-82.060913,1BEST(Actual),1992,COMPANY,0.0,2
